experiment	factor	condition	ipReads
6	H3K4me3	Healthy	hg38/counts/S0159LH1.ERX1122444.H3K4me3.bwa.GRCh38.20151029.cnt.gz
6	H3K27me3	Healthy	hg38/counts/S00X9SH1.ERX712739.H3K27me3.bwa.GRCh38.20150529.cnt.gz
6	H3K36me3	Healthy	hg38/counts/S00X9SH1.ERX712740.H3K36me3.bwa.GRCh38.20150529.cnt.gz
6	H3K4me1	Healthy	hg38/counts/S00X9SH1.ERX712741.H3K4me1.bwa.GRCh38.20150529.cnt.gz
6	H3K4me3	Healthy	hg38/counts/S00X9SH1.ERX712777.H3K4me3.bwa.GRCh38.20150529.cnt.gz
6	H3K27ac	Healthy	hg38/counts/S00X9SH1.ERX712778.H3K27ac.bwa.GRCh38.20150529.cnt.gz
6	H3K9me3	Healthy	hg38/counts/S00X9SH1.ERX712779.H3K9me3.bwa.GRCh38.20150529.cnt.gz
6	H3K4me1	Healthy	hg38/counts/S00XAQH1.ERX1295588.H3K4me1.bwa.GRCh38.20160126.cnt.gz
6	H3K4me3	Healthy	hg38/counts/S00XAQH1.ERX712759.H3K4me3.bwa.GRCh38.20150528.cnt.gz
6	H3K27ac	Healthy	hg38/counts/S00XAQH1.ERX712760.H3K27ac.bwa.GRCh38.20150529.cnt.gz
6	H3K36me3	Healthy	hg38/counts/S00XAQH1.ERX712761.H3K36me3.bwa.GRCh38.20150529.cnt.gz
6	H3K9me3	Healthy	hg38/counts/S00XAQH1.ERX712762.H3K9me3.bwa.GRCh38.20150529.cnt.gz
6	H3K27me3	Healthy	hg38/counts/S00XAQH1.ERX712763.H3K27me3.bwa.GRCh38.20150529.cnt.gz
6	H3K27ac	Healthy	hg38/counts/S00W1BH1.ERX712695.H3K27ac.bwa.GRCh38.20150528.cnt.gz
6	H3K36me3	Healthy	hg38/counts/S00W1BH1.ERX712696.H3K36me3.bwa.GRCh38.20150529.cnt.gz
6	H3K4me1	Healthy	hg38/counts/S00W1BH1.ERX712697.H3K4me1.bwa.GRCh38.20150528.cnt.gz
6	H3K9me3	Healthy	hg38/counts/S00W1BH1.ERX712698.H3K9me3.bwa.GRCh38.20150529.cnt.gz
6	H3K4me3	Healthy	hg38/counts/S00W1BH1.ERX712717.H3K4me3.bwa.GRCh38.20150529.cnt.gz
6	H3K27me3	Healthy	hg38/counts/S00W1BH1.ERX712775.H3K27me3.bwa.GRCh38.20150529.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A34086.CEMT_40.H3K27ac.hg38.bwa-sb.IX2577.C3LU8ACXX_1_CAAAAG.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A34385.CEMT_42.H3K27ac.hg38.bwa-sb.IX2579.C3LU8ACXX_3_CTATAC.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A34711.CEMT_44.H3K27ac.hg38.bwa-sb.IX2581.C3LU8ACXX_5_TATAAT.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A56248.CEMT_86.H3K27ac.hg38.A56248_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A68894.CEMT_88.H3K27ac.hg38.bwa-sb.IX5123.CAVYBANXX_1_GCCAAT.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A68904.CEMT_90.H3K27ac.hg38.bwa-sb.IX5123.CAVYBANXX_1_AATAGG.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A68929.CEMT_98.H3K27ac.hg38.bwa-sb.IX5130.CAVYBANXX_8_CCTTAG.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A78099.CEMT_130.H3K27ac.hg38.IX5770.CBTEAANXX_1_CGCGGC.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Healthy	hg38/counts/A78373.CEMT_132.H3K27ac.hg38.IX5790.CBT1EANXX_1_TACAAG.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A34084.CEMT_40.H3K27me3.hg38.bwa-sb.IX2577.C3LU8ACXX_1_ACCCAG.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A34383.CEMT_42.H3K27me3.hg38.bwa-sb.IX2579.C3LU8ACXX_3_CAACTA.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A34709.CEMT_44.H3K27me3.hg38.bwa-sb.IX2581.C3LU8ACXX_5_CTCAGA.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A56246.CEMT_86.H3K27me3.hg38.A56246_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A66371.CEMT_88.H3K27me3.hg38.bwa-sb.IX5011.CABBTANXX_2_ACCCAG.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A66385.CEMT_90.H3K27me3.hg38.bwa-sb.IX5012.CABBTANXX_3_ACCGGC.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A68927.CEMT_98.H3K27me3.hg38.bwa-sb.IX5128.CAVYBANXX_6_GAGTGG.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A78097.CEMT_130.H3K27me3.hg38.IX5771.CBTTLANXX_1_CAGCAG.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Healthy	hg38/counts/A78371.CEMT_132.H3K27me3.hg38.IX5791.CBT1EANXX_2_GCTGTA.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A34085.CEMT_40.H3K36me3.hg38.bwa-sb.IX2577.C3LU8ACXX_1_AGCGCT.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A34384.CEMT_42.H3K36me3.hg38.bwa-sb.IX2579.C3LU8ACXX_3_CCACGC.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A34710.CEMT_44.H3K36me3.hg38.bwa-sb.IX2581.C3LU8ACXX_5_GCACTT.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A56247.CEMT_86.H3K36me3.hg38.A56247_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A68893.CEMT_88.H3K36me3.hg38.bwa-sb.IX5123.CAVYBANXX_1_ACAGTG.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A68903.CEMT_90.H3K36me3.hg38.bwa-sb.IX5124.CAVYBANXX_2_AAGGAC.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A68928.CEMT_98.H3K36me3.hg38.bwa-sb.IX5128.CAVYBANXX_6_CCGCAA.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A78098.CEMT_130.H3K36me3.hg38.IX5771.CBTTLANXX_1_GCATTT.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Healthy	hg38/counts/A78372.CEMT_132.H3K36me3.hg38.IX5791.CBT1EANXX_2_CGGCCT.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A34081.CEMT_40.H3K4me1.hg38.bwa-sb.IX2577.C3LU8ACXX_1_ATCACG.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A34380.CEMT_42.H3K4me1.hg38.bwa-sb.IX2579.C3LU8ACXX_3_AACTTG.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A34706.CEMT_44.H3K4me1.hg38.bwa-sb.IX2581.C3LU8ACXX_5_ATAATT.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A56243.CEMT_86.H3K4me1.hg38.bwa-sb.IX4132.C8ATRANXX_2_TACAGC.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A66368.CEMT_88.H3K4me1.hg38.bwa-sb.IX5011.CABBTANXX_2_ATCACG.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A66382.CEMT_90.H3K4me1.hg38.bwa-sb.IX5012.CABBTANXX_3_CGATGT.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A68924.CEMT_98.H3K4me1.hg38.bwa-sb.IX5127.CAVYBANXX_5_CCAACA.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A78094.CEMT_130.H3K4me1.hg38.IX5770.CBTEAANXX_1_ATGGCA.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Healthy	hg38/counts/A78368.CEMT_132.H3K4me1.hg38.IX5790.CBT1EANXX_1_CTTTTG.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A34082.CEMT_40.H3K4me3.hg38.bwa-sb.IX2577.C3LU8ACXX_1_GATCAG.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A34381.CEMT_42.H3K4me3.hg38.bwa-sb.IX2579.C3LU8ACXX_3_ACCGGC.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A34707.CEMT_44.H3K4me3.hg38.bwa-sb.IX2581.C3LU8ACXX_5_CACCGG.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A56244.CEMT_86.H3K4me3.hg38.A56244_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A66369.CEMT_88.H3K4me3.hg38.bwa-sb.IX5010.CABBTANXX_1_GATCAG.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A66383.CEMT_90.H3K4me3.hg38.bwa-sb.IX5010.CABBTANXX_1_TAGCTT.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A68925.CEMT_98.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_CCACGC.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A78095.CEMT_130.H3K4me3.hg38.IX5770.CBTEAANXX_1_TCCGTC.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Healthy	hg38/counts/A78369.CEMT_132.H3K4me3.hg38.IX5790.CBT1EANXX_1_GCGGAC.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A34083.CEMT_40.H3K9me3.hg38.bwa-sb.IX2577.C3LU8ACXX_1_AACCCC.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A34382.CEMT_42.H3K9me3.hg38.bwa-sb.IX2579.C3LU8ACXX_3_AGGCCG.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A34708.CEMT_44.H3K9me3.hg38.bwa-sb.IX2581.C3LU8ACXX_5_CCCATG.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A56245.CEMT_86.H3K9me3.hg38.A56245_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A66370.CEMT_88.H3K9me3.hg38.bwa-sb.IX5011.CABBTANXX_2_AACCCC.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A66384.CEMT_90.H3K9me3.hg38.bwa-sb.IX5012.CABBTANXX_3_AACTTG.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A68926.CEMT_98.H3K9me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_CCCATG.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A78096.CEMT_130.H3K9me3.hg38.IX5770.CBTEAANXX_1_AGATGT.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Healthy	hg38/counts/A78370.CEMT_132.H3K9me3.hg38.IX5790.CBT1EANXX_1_AAACCT.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Papillary Carcinoma	hg38/counts/A56255.CEMT_87.H3K27ac.hg38.A56255_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Papillary Carcinoma	hg38/counts/A68901.CEMT_89.H3K27ac.hg38.bwa-sb.IX5130.CAVYBANXX_8_AAAGCA.q5.F3332.PET.wig.cnt.gz
7	H3K27ac	Papillary Carcinoma	hg38/counts/A68907.CEMT_91.H3K27ac.hg38.bwa-sb.IX5124.CAVYBANXX_2_AGAAGA.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Papillary Carcinoma	hg38/counts/A56253.CEMT_87.H3K27me3.hg38.A56253_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Papillary Carcinoma	hg38/counts/A68899.CEMT_89.H3K27me3.hg38.bwa-sb.IX5125.CAVYBANXX_3_CTTGTA.q5.F3332.PET.wig.cnt.gz
7	H3K27me3	Papillary Carcinoma	hg38/counts/A66392.CEMT_91.H3K27me3.hg38.bwa-sb.IX5013.CABBTANXX_4_TACAGC.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Papillary Carcinoma	hg38/counts/A56254.CEMT_87.H3K36me3.hg38.A56254_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Papillary Carcinoma	hg38/counts/A68900.CEMT_89.H3K36me3.hg38.bwa-sb.IX5125.CAVYBANXX_3_AAACAT.q5.F3332.PET.wig.cnt.gz
7	H3K36me3	Papillary Carcinoma	hg38/counts/A68906.CEMT_91.H3K36me3.hg38.bwa-sb.IX5124.CAVYBANXX_2_ACTGAT.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Papillary Carcinoma	hg38/counts/A56250.CEMT_87.H3K4me1.hg38.A56250_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Papillary Carcinoma	hg38/counts/A68896.CEMT_89.H3K4me1.hg38.bwa-sb.IX5125.CAVYBANXX_3_GATCAG.q5.F3332.PET.wig.cnt.gz
7	H3K4me1	Papillary Carcinoma	hg38/counts/A66389.CEMT_91.H3K4me1.hg38.bwa-sb.IX5013.CABBTANXX_4_CCACGC.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Papillary Carcinoma	hg38/counts/A56251.CEMT_87.H3K4me3.hg38.A56251_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Papillary Carcinoma	hg38/counts/A68897.CEMT_89.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_TAGCTT.q5.F3332.PET.wig.cnt.gz
7	H3K4me3	Papillary Carcinoma	hg38/counts/A66390.CEMT_91.H3K4me3.hg38.bwa-sb.IX5010.CABBTANXX_1_CTATAC.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Papillary Carcinoma	hg38/counts/A56252.CEMT_87.H3K9me3.hg38.A56252_2_lanes_dupsFlagged.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Papillary Carcinoma	hg38/counts/A68898.CEMT_89.H3K9me3.hg38.bwa-sb.IX5125.CAVYBANXX_3_GGCTAC.q5.F3332.PET.wig.cnt.gz
7	H3K9me3	Papillary Carcinoma	hg38/counts/A66391.CEMT_91.H3K9me3.hg38.bwa-sb.IX5013.CABBTANXX_4_GCAAGG.q5.F3332.PET.wig.cnt.gz
